"","Zip","Median","Pop","city","state","latitude","longitude"
"4662","16041",37544.5664,"1615","Karns City","PA",41.009219,-79.7102
"4663","16045",49657.8831,"1082","Lyndora","PA",40.85062,-79.91314
"4664","16046",89032.696,"10033","Mars","PA",40.695658,-80.03359
"4665","16048",46188,"107","North Washington","PA",41.04719,-79.808899
"4666","16049",43486.9415,"3387","Parker","PA",41.097836,-79.66317
"4667","16050",47363.1576,"1609","Petrolia","PA",41.028275,-79.75423
"4668","16051",47853.4288,"3235","Portersville","PA",40.953141,-80.14799
"4669","16052",49699.0955,"2365","Prospect","PA",40.898789,-80.06125
"4670","16053",57035.9242,"3763","Renfrew","PA",40.808934,-79.97811
"4671","16054",41468,"517","Saint Petersburg","PA",41.160944,-79.65393
"4672","16055",64868.1125,"8012","Sarver","PA",40.713078,-79.73603
"4673","16056",49183.8999,"4957","Saxonburg","PA",40.732393,-79.83422
"4674","16057",35362.6559,"10868","Slippery Rock","PA",41.047157,-80.05506
"4675","16059",67209.0838,"7063","Valencia","PA",40.702289,-79.93733
"4676","16061",13603.5532,"708","West Sunbury","PA",41.005075,-79.8851
"4677","16063",55279.6769,"6814","Zelienople","PA",40.783001,-80.13343
"4678","16066",89921.3171,"23697","Cranberry Twp","PA",40.700423,-80.11374
"4679","16101",38244.3884,"36300","New Castle","PA",40.992023,-80.32747
"4680","16102",42863.7496,"6184","New Castle","PA",40.970991,-80.38291
"4681","16105",49205.078,"15169","New Castle","PA",41.038205,-80.34539
"4682","16110",40719.5376,"307","Adamsville","PA",41.508647,-80.37501
"4683","16111",41286,"1263","Atlantic","PA",41.518256,-80.2834
"4684","16112",50905.8013,"1607","Bessemer","PA",40.976839,-80.49346
"4685","16113",54479,"496","Clark","PA",41.280779,-80.4241
"4686","16114",45130.1456,"588","Clarks Mills","PA",41.402438,-80.18346
"4687","16115",46010.1804,"3505","Darlington","PA",40.802863,-80.44364
"4688","16116",36748.9403,"3570","Edinburg","PA",41.025132,-80.45756
"4689","16117",42950.2271,"18166","Ellwood City","PA",40.857663,-80.27534
"4690","16120",55091.3968,"2371","Enon Valley","PA",40.875943,-80.46851
"4691","16121",28619.4327,"6017","Farrell","PA",41.211606,-80.49404
"4692","16123",50143.8626,"2295","Fombell","PA",40.821528,-80.19444
"4693","16124",42962.0166,"2138","Fredonia","PA",41.329301,-80.26042
"4694","16125",41770.4576,"19041","Greenville","PA",41.403462,-80.37424
"4695","16127",48744.9551,"14966","Grove City","PA",41.169987,-80.08174
"4696","16130",45221,"2066","Hadley","PA",41.443741,-80.22367
"4697","16131",40443.657,"931","Hartstown","PA",41.549671,-80.37143
"4698","16132",34847,"375","Hillsville","PA",41.00745,-80.49576
"4699","16133",53038.6437,"1519","Jackson Center","PA",41.274408,-80.12409
"4700","16134",40969.7017,"3962","Jamestown","PA",41.506801,-80.46177
"4701","16136",44177,"887","Koppel","PA",40.834903,-80.32428
"4702","16137",46998.6645,"13206","Mercer","PA",41.234591,-80.2364
"4703","16140",46167,"135","New Bedford","PA",41.098098,-80.50393
"4704","16141",41637.0772,"1965","New Galilee","PA",40.853014,-80.40181
"4705","16142",49092.4661,"6620","New Wilmington","PA",41.135063,-80.33492
"4706","16143",46134.3696,"3111","Pulaski","PA",41.096535,-80.46266
"4707","16145",44905.5296,"2815","Sandy Lake","PA",41.385019,-80.07987
"4708","16146",31544.2323,"16336","Sharon","PA",41.230106,-80.49896
"4709","16148",50365.7944,"16794","Hermitage","PA",41.232543,-80.45797
"4710","16150",47985.2237,"7623","Sharpsville","PA",41.266185,-80.46312
"4711","16151",45221,"106","Sheakleyville","PA",41.443244,-80.2073
"4712","16153",46601.6762,"2613","Stoneboro","PA",41.335391,-80.08895
"4713","16154",43160.5724,"3012","Transfer","PA",41.330028,-80.42771
"4714","16155",46167,"128","Villa Maria","PA",41.074943,-80.50611
"4715","16156",50857.118,"3160","Volant","PA",41.097672,-80.23
"4716","16157",40669.5212,"3585","Wampum","PA",40.889241,-80.34189
"4717","16159",47989.7964,"4896","West Middlesex","PA",41.174066,-80.45319
"4718","16160",42456,"907","West Pittsburg","PA",40.93156,-80.36453
"4719","16161",24941,"769","Wheatland","PA",41.200389,-80.4957
"4720","16201",43030.6152,"19066","Kittanning","PA",40.809467,-79.49922
"4721","16210",40467.3576,"1038","Adrian","PA",40.885328,-79.52058
"4722","16211",37738,"104","Beyer","PA",40.640031,-79.129445
"4723","16212",54360,"385","Cadogan","PA",40.7532,-79.58296
"4724","16213",41468,"216","Callensburg","PA",41.125693,-79.557
"4725","16214",30947.1747,"10188","Clarion","PA",41.199396,-79.37196
"4726","16217",41388.8383,"95","Cooksburg","PA",41.344067,-79.20159
"4727","16218",41258.1476,"1228","Cowansville","PA",40.923894,-79.59137
"4728","16222",43042.4673,"2591","Dayton","PA",40.8739,-79.24188
"4729","16223",44699,"158","Distant","PA",40.954782,-79.37922
"4730","16224",45955.0289,"1249","Fairmount City","PA",41.045243,-79.29524
"4731","16226",36712.0654,"8810","Ford City","PA",40.747985,-79.51228
"4732","16228",38634,"422","Ford Cliff","PA",40.76172,-79.53488
"4733","16229",54156.9812,"4910","Freeport","PA",40.711528,-79.65608
"4734","16230",46106,"581","Hawthorn","PA",41.020621,-79.27416
"4735","16232",42318.1041,"4305","Knox","PA",41.230562,-79.55397
"4736","16233",47613.2144,"1255","Leeper","PA",41.361473,-79.27869
"4737","16235",44008.9246,"1281","Lucinda","PA",41.323424,-79.35134
"4738","16236",38634,"265","McGrann","PA",40.780619,-79.52342
"4739","16238",38634,"401","Manorville","PA",40.786362,-79.52164
"4740","16239",36607.5517,"1778","Marienville","PA",41.496544,-79.13944
"4741","16240",44677.4979,"1675","Mayport","PA",41.035602,-79.2235
"4742","16242",44658.1707,"5110","New Bethlehem","PA",41.007757,-79.3461
"4743","16244",40945,"220","Nu Mine","PA",40.796406,-79.2727
"4744","16245",44699,"183","Oak Ridge","PA",41.007679,-79.29719
"4745","16246",37738,"306","Plumville","PA",40.793823,-79.18023
"4746","16248",35983.1881,"3606","Rimersburg","PA",41.039668,-79.50254
"4747","16249",41017.0952,"2141","Rural Valley","PA",40.779271,-79.31915
"4748","16250",40945,"272","Sagamore","PA",40.776212,-79.23196
"4749","16253",44699,"84","Seminole","PA",40.95557,-79.34352
"4750","16254",44072.6205,"3574","Shippenville","PA",41.255691,-79.45122
"4751","16255",42427.349,"2046","Sligo","PA",41.115411,-79.46865
"4752","16256",38168.3776,"1879","Smicksburg","PA",40.854736,-79.13528
"4753","16258",39423.8105,"1912","Strattanville","PA",41.221629,-79.28293
"4754","16259",41963.18,"2110","Templeton","PA",40.90764,-79.45161
"4755","16260",47667,"298","Vowinckel","PA",41.41229,-79.22805
"4756","16262",46490.326,"3188","Worthington","PA",40.839519,-79.65268
"4757","16263",40945,"302","Yatesboro","PA",40.801244,-79.33317
"4758","16301",35018.4902,"17529","Oil City","PA",41.439658,-79.69044
"4759","16311",45353.0496,"512","Carlton","PA",41.452879,-80.0222
"4760","16312",43636,"25","Chandlers Valley","PA",41.935848,-79.309668
"4761","16313",43869.4533,"2122","Clarendon","PA",41.773848,-79.11801
"4762","16314",45941.4518,"5631","Cochranton","PA",41.517339,-80.05761
"4763","16316",39410.355,"5619","Conneaut Lake","PA",41.607955,-80.29601
"4764","16317",49336.3768,"1502","Cooperstown","PA",41.526679,-79.86027
"4765","16319",45123.6322,"1212","Cranberry","PA",41.321298,-79.6478
"4766","16321",32550,"64","East Hickory","PA",41.581586,-79.40272
"4767","16322",32550,"186","Endeavor","PA",41.626321,-79.3633
"4768","16323",39017.3093,"17430","Franklin","PA",41.407366,-79.83921
"4769","16326",43210,"396","Fryburg","PA",41.362104,-79.43125
"4770","16327",49198.8987,"3069","Guys Mills","PA",41.61792,-79.94934
"4771","16328",39563,"106","Hydetown","PA",41.666057,-80.065793
"4772","16329",43448.2834,"430","Irvine","PA",41.821327,-79.27004
"4773","16331",44211,"64","Kossuth","PA",41.306317,-79.57486
"4774","16332",43589.2907,"47","Lickingville","PA",41.378962,-79.37128
"4775","16333",34363.679,"296","Ludlow","PA",41.732284,-78.9393
"4776","16334",44024.0132,"348","Marble","PA",41.316316,-79.44164
"4777","16335",39229.0049,"28742","Meadville","PA",41.637502,-80.15214
"4778","16340",43618.0529,"2241","Pittsfield","PA",41.826878,-79.42231
"4779","16341",3921.6324,"219","Pleasantville","PA",41.560056,-79.53852
"4780","16342",48717.7828,"2621","Polk","PA",41.335938,-79.93647
"4781","16343",35042,"524","Reno","PA",41.410693,-79.75012
"4782","16344",41321,"472","Rouseville","PA",41.471398,-79.68946
"4783","16345",51191.3218,"3661","Russell","PA",41.954896,-79.09583
"4784","16346",48783.3381,"3237","Seneca","PA",41.378236,-79.6864
"4785","16347",41008.4858,"2437","Sheffield","PA",41.676904,-79.03116
"4786","16350",44822.1376,"2821","Sugar Grove","PA",41.977253,-79.33007
"4787","16351",37469.8382,"1823","Tidioute","PA",41.680467,-79.39428
"4788","16352",43210,"286","Tiona","PA",41.764498,-79.04693
"4789","16353",37804.8191,"3253","Tionesta","PA",41.493473,-79.3902
"4790","16354",29782.8476,"10237","Titusville","PA",41.622203,-79.69298
"4791","16360",43891.0031,"1412","Townville","PA",41.684627,-79.88684
"4792","16361",47667,"73","Tylersburg","PA",41.391383,-79.34078
"4793","16362",49161.652,"1132","Utica","PA",41.445871,-79.96704
"4794","16364",41931.7137,"1367","Venus","PA",41.369406,-79.51724
"4795","16365",41105.0631,"19548","Warren","PA",41.853225,-79.15521
"4796","16370",32550,"275","West Hickory","PA",41.569732,-79.40911
"4797","16371",36725.4986,"3575","Youngsville","PA",41.860809,-79.31703
"4798","16372",47675,"521","Clintonville","PA",41.199578,-79.87436
"4799","16373",42844.9965,"3651","Emlenton","PA",41.195768,-79.70044
"4800","16374",43739.2362,"1843","Kennerdell","PA",41.252823,-79.82675
"4801","16401",45413.8463,"6281","Albion","PA",41.883648,-80.37687
"4802","16402",43652.6326,"878","Bear Lake","PA",41.972884,-79.478
"4803","16403",45640.8341,"6422","Cambridge Springs","PA",41.79637,-80.02524
"4804","16404",39312.3711,"3395","Centerville","PA",41.727069,-79.78908
"4805","16405",43636,"797","Columbus","PA",41.94208,-79.54534
"4806","16406",42007.2211,"3670","Conneautville","PA",41.746056,-80.35888
"4807","16407",35815.4107,"11425","Corry","PA",41.919028,-79.65224
"4808","16410",51997.3194,"1824","Cranesville","PA",41.922138,-80.32884
"4809","16411",41453,"1522","East Springfield","PA",41.981289,-80.44277
"4810","16412",49852.2454,"10972","Edinboro","PA",41.875896,-80.15129
"4811","16415",70998.897,"7831","Fairview","PA",42.035523,-80.23526
"4812","16416",46554,"229","Garland","PA",41.81426,-79.44777
"4813","16417",48202.7414,"8429","Girard","PA",41.979,-80.3098
"4814","16420",39934.485,"706","Grand Valley","PA",41.700333,-79.54788
"4815","16421",58204.1174,"2411","Harborcreek","PA",42.169106,-79.9409
"4816","16422",38527.8365,"356","Harmonsburg","PA",41.661068,-80.31618
"4817","16423",45029.599,"4199","Lake City","PA",42.019394,-80.34064
"4818","16424",34815.1585,"4976","Linesville","PA",41.63471,-80.43671
"4819","16426",56420.0496,"3978","McKean","PA",41.992528,-80.14448
"4820","16427",50335,"167","Mill Village","PA",41.87504,-79.96986
"4821","16428",47693.2417,"14189","North East","PA",42.195488,-79.83296
"4822","16433",47725.9713,"5586","Saegertown","PA",41.732434,-80.14613
"4823","16434",37456.7251,"2946","Spartansburg","PA",41.803172,-79.68296
"4824","16435",42951.3422,"2184","Springboro","PA",41.817144,-80.38568
"4825","16436",46073.6972,"796","Spring Creek","PA",41.860822,-79.51047
"4826","16438",45295.0095,"8309","Union City","PA",41.87487,-79.843
"4827","16440",51137.0792,"990","Venango","PA",41.774575,-80.1145
"4828","16441",52243.3501,"9742","Waterford","PA",41.93958,-79.98542
"4829","16442",56571.1986,"3012","Wattsburg","PA",42.029506,-79.82547
"4830","16443",41453,"1381","West Springfield","PA",41.942171,-80.48002
"4831","16444",29746,"1881","Edinboro","PA",42.182748,-80.064915
"4832","16501",13886.0268,"2919","Erie","PA",42.122957,-80.08437
"4833","16502",27551.5259,"17291","Erie","PA",42.110757,-80.10024
"4834","16503",23522.6467,"17943","Erie","PA",42.127807,-80.06351
"4835","16504",41845.1397,"17421","Erie","PA",42.110156,-80.05187
"4836","16505",51738.0732,"18297","Erie","PA",42.100307,-80.15552
"4837","16506",61240.2787,"22562","Erie","PA",42.072606,-80.14541
"4838","16507",27358.3331,"10303","Erie","PA",42.132707,-80.08452
"4839","16508",42138.7429,"16453","Erie","PA",42.097856,-80.09147
"4840","16509",51331.4104,"25832","Erie","PA",42.074056,-80.06927
"4841","16510",47379.2358,"25072","Erie","PA",42.126956,-80.0004
"4842","16511",49341.5049,"11743","Erie","PA",42.156157,-80.01686
"4843","16546",43418,"496","Erie","PA",42.182748,-80.064915
"4844","16563",60136,"368","Erie","PA",42.182748,-80.064915
"4845","16601",40571.0686,"34966","Altoona","PA",40.526319,-78.40082
"4846","16602",40860.9792,"30965","Altoona","PA",40.50217,-78.39121
"4847","16611",44602.3536,"2427","Alexandria","PA",40.561651,-78.10583
"4848","16613",40153.8241,"1608","Ashville","PA",40.554187,-78.5406
"4849","16616",33663.1861,"134","Beccaria","PA",40.770522,-78.44099
"4850","16617",47237.6488,"2885","Bellwood","PA",40.601566,-78.33361
"4851","16619",37865,"360","Blandburg","PA",40.684811,-78.41481
"4852","16620",38930.5138,"450","Brisbin","PA",40.8376,-78.3527
"4853","16621",39310.2014,"656","Broad Top","PA",40.211299,-78.13
"4854","16622",45200,"174","Calvin","PA",40.336064,-78.06665
"4855","16623",45200,"560","Cassville","PA",40.274021,-78.04002
"4856","16624",52300,"159","Chest Springs","PA",40.578804,-78.6098
"4857","16625",38595.925,"3670","Claysburg","PA",40.290914,-78.48646
"4858","16627",30188.0172,"2294","Coalport","PA",40.753504,-78.52097
"4859","16630",38782.2368,"6123","Cresson","PA",40.464754,-78.5885
"4860","16631",43935,"77","Curryville","PA",40.282346,-78.34748
"4861","16633",37543,"134","Defiance","PA",40.160858,-78.23205
"4862","16634",36023,"295","Dudley","PA",40.205819,-78.17565
"4863","16635",45941.0275,"11653","Duncansville","PA",40.419572,-78.44934
"4864","16636",38870.4838,"740","Dysart","PA",40.612642,-78.51947
"4865","16637",42930.809,"2754","East Freedom","PA",40.34068,-78.43301
"4866","16638",49283,"45","Entriken","PA",40.335188,-78.20534
"4867","16639",37653.0716,"1652","Fallentimber","PA",40.687083,-78.47615
"4868","16640",37794.7683,"683","Flinton","PA",40.711195,-78.56081
"4869","16641",41311.3796,"2818","Gallitzin","PA",40.487413,-78.55617
"4870","16645",33889,"139","Glen Hope","PA",40.798959,-78.50032
"4871","16646",39716.3968,"2647","Hastings","PA",40.670162,-78.70932
"4872","16647",49283,"779","Hesston","PA",40.40537,-78.10103
"4873","16648",53835.3654,"15283","Hollidaysburg","PA",40.439272,-78.37421
"4874","16650",43914.8275,"1916","Hopewell","PA",40.132345,-78.26845
"4875","16651",38657.9251,"5516","Houtzdale","PA",40.827635,-78.36046
"4876","16652",41431.7237,"17877","Huntingdon","PA",40.498403,-77.99417
"4877","16655",41172.095,"1538","Imler","PA",40.235,-78.53545
"4878","16656",31172.1949,"1405","Irvona","PA",40.792727,-78.5578
"4879","16657",44514.9119,"1405","James Creek","PA",40.341859,-78.1723
"4880","16659",45968,"267","Loysburg","PA",40.16478,-78.37709
"4881","16661",33889,"999","Madera","PA",40.841761,-78.46167
"4882","16662",43584.5988,"5883","Martinsburg","PA",40.306709,-78.31987
"4883","16664",45893.7368,"2054","New Enterprise","PA",40.174807,-78.41772
"4884","16665",49597,"320","Newry","PA",40.393223,-78.43508
"4885","16666",35086.4885,"3035","Osceola Mills","PA",40.85258,-78.28335
"4886","16667",42377.8938,"1396","Osterburg","PA",40.173012,-78.52762
"4887","16668",38422.2174,"4028","Patton","PA",40.63949,-78.63816
"4888","16669",48232.8714,"2238","Petersburg","PA",40.627047,-77.96449
"4889","16670",41317,"27","Queen","PA",40.25915,-78.50652
"4890","16671",39085,"579","Ramey","PA",40.800186,-78.4013
"4891","16672",37543,"295","Riddlesburg","PA",40.160825,-78.25489
"4892","16673",43873.4756,"4967","Roaring Spring","PA",40.328843,-78.39897
"4893","16674",37844.5737,"768","Robertsdale","PA",40.196898,-78.10266
"4894","16677",48011,"362","Sandy Ridge","PA",40.807219,-78.26071
"4895","16678",37401.4885,"2906","Saxton","PA",40.221352,-78.22785
"4896","16679",37543,"944","Six Mile Run","PA",40.163172,-78.20555
"4897","16680",39085,"443","Smithmill","PA",40.75212,-78.41085
"4898","16682",37667,"134","Sproul","PA",40.271645,-78.45919
"4899","16683",53000,"436","Spruce Creek","PA",40.662087,-78.07012
"4900","16685",45200,"197","Todd","PA",40.273559,-78.07926
"4901","16686",43881.731,"13668","Tyrone","PA",40.666444,-78.24353
"4902","16689",42676,"484","Waterfall","PA",40.092488,-78.08406
"4903","16691",42676,"345","Wells Tannery","PA",40.080393,-78.15342
"4904","16692",34417,"807","Westover","PA",40.757085,-78.69622
"4905","16693",40705.7615,"4326","Williamsburg","PA",40.456531,-78.2221
"4906","16694",37159.1549,"223","Wood","PA",40.167018,-78.13583
"4907","16695",38612.5676,"1098","Woodbury","PA",40.217753,-78.37197
"4908","16701",39327.9581,"18635","Bradford","PA",41.943791,-78.65448
"4909","16720",40625.0808,"1389","Austin","PA",41.613244,-78.07011
"4910","16724",41786,"153","Crosby","PA",41.747898,-78.37938
"4911","16725",42111,"167","Custer City","PA",41.902256,-78.659
"4912","16726",42413.9857,"547","Cyclone","PA",41.816833,-78.58059
"4913","16727",46277.565,"237","Derrick City","PA",41.976763,-78.53541
"4914","16728",46667,"25","De Young","PA",41.415878,-78.665057
"4915","16729",41910,"851","Duke Center","PA",41.96192,-78.4841
"4916","16730",41786,"167","East Smethport","PA",41.811926,-78.42256
"4917","16731",41910,"3030","Eldred","PA",41.957479,-78.39317
"4918","16732",44586.6,"305","Gifford","PA",41.850657,-78.60663
"4919","16733",45637,"251","Hazel Hurst","PA",41.713565,-78.56703
"4920","16734",46667,"227","James City","PA",41.619029,-78.84
"4921","16735",37416.9021,"6816","Kane","PA",41.628726,-78.80734
"4922","16738",42438.2836,"2636","Lewis Run","PA",41.833762,-78.68839
"4923","16740",45637,"1229","Mount Jewett","PA",41.734498,-78.61379
"4924","16743",40683.8208,"4285","Port Allegany","PA",41.809546,-78.27125
"4925","16744",46128.2799,"342","Rew","PA",41.883626,-78.5454
"4926","16745",41910,"653","Rixford","PA",41.925564,-78.50206
"4927","16746",40313.8728,"1391","Roulette","PA",41.800699,-78.14362
"4928","16748",38142.9696,"3210","Shinglehouse","PA",41.940288,-78.16186
"4929","16749",42016.0043,"4412","Smethport","PA",41.801302,-78.44419
"4930","16750",40936.9844,"458","Turtlepoint","PA",41.876559,-78.32445
"4931","16801",38739.4107,"36978","State College","PA",40.792011,-77.84993
